Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
22/08/2018 12:03:25.442,72,20.0,-3276.8,-83,0.01,0.02,4.140,90,4463.000,65535.000,100,0.001840,0.000060,100,82,100,65535,3,1917,-0.90,-0.87,-0.01,0.04,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,414,423,499
22/08/2018 12:03:26.442,70,20.0,-3276.8,-83,0.01,0.03,4.140,90,4139.000,65535.000,100,0.001880,0.000060,100,82,100,65535,3,1918,-0.91,-0.85,-0.02,0.04,-0.43,-0.36,29.5,16384,255,-128,-128,37.4,414,422,498
22/08/2018 12:03:27.442,70,20.0,-3276.8,-83,0.01,0.03,4.140,90,4003.000,65535.000,100,0.001880,0.000060,100,82,100,65535,3,1919,-0.91,-0.86,0.00,0.07,-0.43,-0.38,29.5,16384,255,-128,-128,37.4,415,421,498
22/08/2018 12:03:28.442,70,20.0,-3276.8,-83,0.00,0.02,4.140,90,4394.000,65535.000,100,0.001880,0.000060,100,82,100,65535,3,1920,-0.90,-0.87,-0.01,0.04,-0.42,-0.37,29.5,16384,255,-128,-128,37.4,414,422,498
22/08/2018 12:03:29.442,69,20.0,-3276.8,-83,0.01,0.04,4.140,90,4105.000,65535.000,100,0.001880,0.000060,100,82,100,65535,3,1921,-0.90,-0.86,-0.02,0.07,-0.42,-0.37,29.5,16384,255,-128,-128,37.4,415,422,498
22/08/2018 12:03:30.442,68,20.0,-3276.8,-83,0.01,0.02,4.140,90,3987.000,65535.000,100,0.001860,0.000060,100,82,100,65535,3,1922,-0.91,-0.86,0.00,0.04,-0.42,-0.36,29.5,16384,255,-128,-128,37.4,414,421,498
22/08/2018 12:03:31.442,73,20.0,-3276.8,-83,0.01,0.02,4.140,90,4010.000,65535.000,100,0.001860,0.000060,100,82,100,65535,3,1923,-0.91,-0.86,-0.01,0.04,-0.42,-0.36,29.5,16384,255,-128,-128,37.4,428,434,503
22/08/2018 12:03:32.442,71,20.0,-3276.8,-83,0.01,0.03,4.140,90,4059.000,65535.000,100,0.001880,0.000060,100,82,100,65535,3,1924,-0.90,-0.85,-0.02,0.04,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,415,423,499
22/08/2018 12:03:33.442,70,20.0,-3276.8,-83,0.01,0.03,4.140,90,4014.000,65535.000,100,0.001880,0.000060,100,82,100,65535,3,1925,-0.90,-0.85,-0.02,0.04,-0.40,-0.37,29.5,16384,255,-128,-128,37.4,414,422,497
22/08/2018 12:03:34.442,73,20.0,-3276.8,-83,0.01,0.02,4.140,90,4516.000,65535.000,100,0.001880,0.000060,100,82,100,65535,3,1926,-0.91,-0.86,-0.01,0.04,-0.42,-0.36,29.5,16384,255,-128,-128,37.4,415,422,498
22/08/2018 12:03:35.442,70,20.0,-3276.8,-83,0.01,0.03,4.140,90,4215.000,65535.000,100,0.001880,0.000060,100,82,100,65535,3,1927,-0.90,-0.85,-0.02,0.04,-0.43,-0.36,29.5,16384,255,-128,-128,37.4,415,424,499
22/08/2018 12:03:36.442,68,20.0,-3276.8,-83,0.01,0.03,4.140,90,4045.000,65535.000,100,0.001880,0.000060,100,83,100,65535,3,1928,-0.90,-0.85,-0.01,0.06,-0.42,-0.37,29.5,16384,255,-128,-128,37.4,415,422,499
22/08/2018 12:03:37.442,68,20.0,-3276.8,-83,0.01,0.03,4.140,90,4785.000,65535.000,100,0.001880,0.000060,100,83,100,65535,3,1929,-0.90,-0.85,-0.02,0.06,-0.40,-0.37,29.5,16384,255,-128,-128,37.4,414,423,498
22/08/2018 12:03:38.442,70,20.0,-3276.8,-83,0.01,0.03,4.140,90,4123.000,65535.000,100,0.001880,0.000060,100,83,100,65535,3,1930,-0.90,-0.85,-0.03,0.06,-0.42,-0.37,29.5,16384,255,-128,-128,37.4,423,430,498
22/08/2018 12:03:39.442,69,20.0,-3276.8,-83,0.01,0.03,4.140,90,4248.000,65535.000,100,0.001880,0.000040,100,83,100,65535,3,1931,-0.90,-0.86,-0.01,0.04,-0.40,-0.36,29.5,16384,255,-128,-128,37.4,414,423,498
22/08/2018 12:03:40.442,72,20.0,-3276.8,-83,0.01,0.03,4.140,90,4603.000,65535.000,100,0.001900,0.000040,100,83,100,65535,3,1932,-0.90,-0.87,-0.03,0.04,-0.40,-0.37,29.5,16384,255,-128,-128,37.4,414,422,498
22/08/2018 12:03:41.442,71,20.0,-3276.8,-83,0.01,0.02,4.140,90,4267.000,65535.000,100,0.001900,0.000060,100,83,100,65535,3,1933,-0.91,-0.86,-0.02,0.04,-0.42,-0.36,29.5,16384,255,-128,-128,37.4,414,422,498
22/08/2018 12:03:42.442,69,20.0,-3276.8,-83,0.01,0.02,4.140,90,4088.000,65535.000,100,0.001900,0.000060,100,83,100,65535,3,1934,-0.90,-0.86,-0.02,0.06,-0.42,-0.37,29.5,16384,255,-128,-128,37.4,414,422,498
22/08/2018 12:03:43.442,71,20.0,-3276.8,-83,0.01,0.12,4.140,90,4844.000,65535.000,100,0.001900,0.000060,100,83,100,65535,3,1935,-0.91,-0.71,-0.02,0.04,-0.42,-0.36,29.5,16384,255,-128,-128,37.4,414,422,499
22/08/2018 12:03:44.442,70,20.0,-3276.8,-83,0.01,0.03,4.140,90,4375.000,65535.000,100,0.001880,0.000060,100,83,100,65535,3,1936,-0.90,-0.86,-0.01,0.04,-0.44,-0.38,29.5,16384,255,-128,-128,37.4,415,422,498
22/08/2018 12:03:45.442,68,20.0,-3276.8,-83,0.02,0.10,4.140,90,4327.000,65535.000,100,0.001880,0.000060,100,83,100,65535,3,1937,-0.90,-0.85,-0.07,0.06,-0.46,-0.36,29.5,16384,255,-128,-128,37.4,428,429,501
22/08/2018 12:03:46.442,70,20.0,-3276.8,-83,0.02,0.10,4.140,90,4748.000,65535.000,100,0.001880,0.000080,100,83,100,65535,3,1938,-0.91,-0.78,-0.03,0.08,-0.45,-0.32,29.5,16384,255,-128,-128,37.4,414,423,498
22/08/2018 12:03:47.442,72,20.0,-3276.8,-83,0.01,0.03,4.140,90,4463.000,65535.000,100,0.001880,0.000060,100,83,100,65535,3,1939,-0.90,-0.86,-0.02,0.06,-0.42,-0.37,29.5,16384,255,-128,-128,37.4,415,422,498
22/08/2018 12:03:48.442,73,20.0,-3276.8,-83,0.01,0.06,4.140,90,4271.000,65535.000,100,0.001900,0.000060,100,83,100,65535,3,1940,-0.91,-0.85,0.00,0.07,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,415,422,499
22/08/2018 12:03:49.442,74,20.0,-3276.8,-83,0.01,0.02,4.140,90,5806.000,65535.000,100,0.001900,0.000060,100,83,100,65535,3,1941,-0.90,-0.85,-0.01,0.04,-0.42,-0.36,29.5,16384,255,-128,-128,37.4,414,422,498
22/08/2018 12:03:50.442,73,20.0,-3276.8,-83,0.01,0.03,4.140,90,5206.000,65535.000,100,0.001900,0.000060,100,83,100,65535,3,1942,-0.90,-0.85,-0.01,0.06,-0.42,-0.37,29.5,16384,255,-128,-128,37.4,414,422,499
22/08/2018 12:03:51.442,76,20.0,-3276.8,-83,0.01,0.02,4.140,90,4960.000,65535.000,100,0.001900,0.000060,100,83,100,65535,3,1943,-0.90,-0.86,-0.01,0.04,-0.42,-0.37,29.5,16384,255,-128,-128,37.4,425,440,504
22/08/2018 12:03:52.442,76,20.0,-3276.8,-83,0.01,0.03,4.140,90,5024.000,65535.000,100,0.001900,0.000060,100,83,100,65535,3,1944,-0.91,-0.86,-0.01,0.06,-0.42,-0.37,29.5,16384,255,-128,-128,37.4,414,422,499
22/08/2018 12:03:53.442,73,20.0,-3276.8,-83,0.01,0.03,4.140,90,5008.000,65535.000,100,0.001900,0.000060,100,83,100,65535,3,1945,-0.90,-0.86,-0.01,0.06,-0.42,-0.37,29.5,16384,255,-128,-128,37.4,414,422,498
22/08/2018 12:03:54.442,74,20.0,-3276.8,-83,0.01,0.02,4.140,90,5152.000,65535.000,100,0.001880,0.000060,100,83,100,65535,3,1946,-0.90,-0.86,-0.01,0.04,-0.42,-0.36,29.5,16384,255,-128,-128,37.4,416,423,506
22/08/2018 12:03:55.442,73,20.0,-3276.8,-83,0.01,0.03,4.140,90,4597.000,65535.000,100,0.001880,0.000040,100,83,100,65535,3,1947,-0.90,-0.86,-0.01,0.06,-0.43,-0.38,29.5,16384,255,-128,-128,37.4,415,422,498
22/08/2018 12:03:56.442,71,20.0,-3276.8,-83,0.01,0.03,4.140,90,4767.000,65535.000,100,0.001840,0.000040,100,83,100,65535,3,1948,-0.90,-0.86,-0.02,0.04,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,414,422,498
22/08/2018 12:03:57.442,72,20.0,-3276.8,-83,0.01,0.03,4.140,90,4832.000,65535.000,100,0.001840,0.000060,100,83,100,65535,3,1949,-0.91,-0.87,0.00,0.04,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,417,425,500
22/08/2018 12:03:58.442,72,20.0,-3276.8,-83,0.01,0.03,4.140,90,4246.000,65535.000,100,0.001880,0.000060,100,83,100,65535,3,1950,-0.91,-0.85,-0.01,0.04,-0.42,-0.37,29.5,16384,255,-128,-128,37.4,415,423,498
22/08/2018 12:03:59.442,70,20.0,-3276.8,-83,0.01,0.03,4.140,90,4479.000,65535.000,100,0.001880,0.000060,100,83,100,65535,3,1951,-0.91,-0.84,-0.03,0.06,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,414,422,498
22/08/2018 12:04:00.442,68,20.0,-3276.8,-83,0.01,0.03,4.140,90,4450.000,65535.000,100,0.001880,0.000040,100,83,100,65535,3,1952,-0.90,-0.85,-0.01,0.06,-0.42,-0.37,29.5,16384,255,-128,-128,37.4,415,422,498
22/08/2018 12:04:01.442,72,20.0,-3276.8,-83,0.01,0.03,4.140,90,4366.000,65535.000,100,0.001880,0.000040,100,83,100,65535,3,1953,-0.91,-0.84,-0.02,0.04,-0.42,-0.38,29.5,16384,255,-128,-128,37.4,394,404,492
22/08/2018 12:04:02.442,71,20.0,-3276.8,-83,0.01,0.10,4.140,90,4453.000,65535.000,100,0.001840,0.000040,100,84,100,65535,3,1954,-0.90,-0.86,-0.03,0.06,-0.57,-0.38,29.5,16384,255,-128,-128,37.4,415,423,500
22/08/2018 12:04:03.442,68,20.0,-3276.8,-83,0.01,0.03,4.140,90,4211.000,65535.000,100,0.001840,0.000060,100,84,100,65535,3,1955,-0.91,-0.85,-0.02,0.04,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,415,422,498
22/08/2018 12:04:04.442,70,20.0,-3276.8,-83,0.01,0.03,4.140,90,4821.000,65535.000,100,0.001900,0.000060,100,84,100,65535,3,1956,-0.90,-0.85,-0.01,0.06,-0.44,-0.36,29.5,16384,255,-128,-128,37.4,414,422,498
22/08/2018 12:04:05.442,69,20.0,-3276.8,-83,0.01,0.03,4.140,90,4432.000,65535.000,100,0.001900,0.000040,100,84,100,65535,3,1957,-0.90,-0.86,-0.01,0.06,-0.42,-0.37,29.5,16384,255,-128,-128,37.4,423,432,509
22/08/2018 12:04:06.442,69,20.0,-3276.8,-83,0.01,0.02,4.140,90,4242.000,65535.000,100,0.001920,0.000040,100,84,100,65535,3,1958,-0.91,-0.86,-0.01,0.04,-0.42,-0.37,29.5,16384,255,-128,-128,37.4,414,422,498
22/08/2018 12:04:07.442,72,20.0,-3276.8,-83,0.01,0.03,4.140,90,4942.000,65535.000,100,0.001920,0.000040,100,84,100,65535,3,1959,-0.90,-0.85,-0.01,0.04,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,414,423,498
22/08/2018 12:04:08.442,71,20.0,-3276.8,-83,0.01,0.09,4.140,90,4413.000,65535.000,100,0.001880,0.000040,100,84,100,65535,3,1960,-0.91,-0.84,-0.14,0.06,-0.42,-0.36,29.5,16384,255,-128,-128,37.4,393,410,494
22/08/2018 12:04:09.442,69,20.0,-3276.8,-83,0.01,0.03,4.140,90,4235.000,65535.000,100,0.001880,0.000060,100,84,100,65535,3,1961,-0.90,-0.86,-0.01,0.04,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,414,423,499
22/08/2018 12:04:10.442,70,20.0,-3276.8,-83,0.01,0.03,4.140,90,4890.000,65535.000,100,0.001880,0.000060,100,84,100,65535,3,1962,-0.91,-0.85,-0.01,0.04,-0.42,-0.37,29.5,16384,255,-128,-128,37.4,415,422,499
22/08/2018 12:04:11.442,68,20.0,-3276.8,-83,0.01,0.03,4.140,90,4445.000,65535.000,100,0.001880,0.000060,100,84,100,65535,3,1963,-0.91,-0.85,-0.02,0.06,-0.42,-0.37,29.5,16384,255,-128,-128,37.4,416,423,507
22/08/2018 12:04:12.442,68,20.0,-3276.8,-83,0.01,0.03,4.140,90,4259.000,65535.000,100,0.001900,0.000060,100,84,100,65535,3,1964,-0.90,-0.86,-0.01,0.04,-0.43,-0.38,29.5,16384,255,-128,-128,37.4,414,422,498
22/08/2018 12:04:13.442,69,20.0,-3276.8,-83,0.01,0.04,4.140,90,4819.000,65535.000,100,0.001900,0.000040,100,84,100,65535,3,1965,-0.90,-0.85,-0.03,0.06,-0.42,-0.38,29.5,16384,255,-128,-128,37.4,413,422,499
22/08/2018 12:04:14.442,68,20.0,-3276.8,-83,0.01,0.13,4.140,90,4532.000,65535.000,100,0.001940,0.000040,100,84,100,65535,3,1966,-0.91,-0.85,0.00,0.22,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,426,432,503
22/08/2018 12:04:15.442,68,20.0,-3276.8,-83,0.01,0.03,4.140,90,4383.000,65535.000,100,0.001940,0.000040,100,84,100,65535,3,1967,-0.90,-0.85,-0.01,0.04,-0.42,-0.37,29.5,16384,255,-128,-128,37.4,414,422,498
22/08/2018 12:04:16.442,70,20.0,-3276.8,-83,0.01,0.03,4.140,90,4560.000,65535.000,100,0.001920,0.000060,100,84,100,65535,3,1968,-0.91,-0.85,-0.01,0.04,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,415,423,498
22/08/2018 12:04:17.442,70,20.0,-3276.8,-83,0.01,0.03,4.140,90,4515.000,65535.000,100,0.001920,0.000040,100,84,100,65535,3,1969,-0.90,-0.86,-0.02,0.06,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,414,422,499
22/08/2018 12:04:18.442,71,20.0,-3276.8,-83,0.01,0.03,4.140,90,4365.000,65535.000,100,0.001900,0.000040,100,84,100,65535,3,1970,-0.90,-0.86,-0.02,0.06,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,423,433,497
22/08/2018 12:04:19.442,73,20.0,-3276.8,-83,0.01,0.03,4.140,90,4639.000,65535.000,100,0.001900,0.000040,100,84,100,65535,3,1971,-0.90,-0.86,0.00,0.06,-0.42,-0.38,29.5,16384,255,-128,-128,37.4,415,421,498
22/08/2018 12:04:20.442,71,20.0,-3276.8,-83,0.01,0.03,4.140,90,4744.000,65535.000,100,0.001900,0.000040,100,85,100,65535,3,1972,-0.91,-0.86,-0.01,0.06,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,415,423,498
22/08/2018 12:04:21.442,72,20.0,-3276.8,-83,0.01,0.03,4.140,90,4736.000,65535.000,100,0.001900,0.000040,100,85,100,65535,3,1973,-0.90,-0.85,-0.01,0.04,-0.42,-0.37,29.5,16384,255,-128,-128,37.4,414,422,498
22/08/2018 12:04:22.442,76,20.0,-3276.8,-83,0.02,0.03,4.140,90,4702.000,65535.000,100,0.001940,0.000060,100,85,100,65535,3,1974,-0.91,-0.86,-0.01,0.06,-0.40,-0.34,29.5,16384,255,-128,-128,37.4,414,422,498
22/08/2018 12:04:23.442,77,20.0,-3276.8,-83,0.01,0.03,4.140,90,4726.000,65535.000,100,0.001940,0.000060,100,85,100,65535,3,1975,-0.91,-0.86,-0.03,0.04,-0.40,-0.34,29.5,16384,255,-128,-128,37.4,414,421,498
22/08/2018 12:04:24.442,77,20.0,-3276.8,-83,0.01,0.02,4.140,90,4706.000,65535.000,100,0.002040,0.000060,100,85,100,65535,3,1976,-0.92,-0.86,-0.02,0.04,-0.40,-0.36,29.5,16384,255,-128,-128,37.4,415,424,499
22/08/2018 12:04:25.442,76,20.0,-3276.8,-83,0.01,0.04,4.140,90,11818.000,65535.000,100,0.002040,0.000060,100,85,100,65535,3,1977,-0.90,-0.85,-0.01,0.07,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,415,423,499
22/08/2018 12:04:26.442,73,20.0,-3276.8,-83,0.01,0.03,4.140,90,22470.000,65535.000,100,0.002080,0.000060,100,85,100,65535,3,1978,-0.90,-0.86,0.00,0.06,-0.42,-0.38,29.5,16384,255,-128,-128,37.4,414,422,498
22/08/2018 12:04:27.442,70,20.0,-3276.8,-83,0.01,0.03,4.140,90,20251.000,65535.000,100,0.002080,0.000040,100,85,100,65535,3,1979,-0.91,-0.87,-0.02,0.06,-0.42,-0.37,29.5,16384,255,-128,-128,37.4,414,422,498
22/08/2018 12:04:28.442,68,20.0,-3276.8,-83,0.01,0.03,4.140,90,17654.000,65535.000,100,0.001980,0.000040,100,86,100,65535,3,1980,-0.90,-0.86,-0.02,0.06,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,402,410,470
22/08/2018 12:04:29.442,70,20.0,-3276.8,-83,0.01,0.03,4.140,90,18060.000,65535.000,100,0.001980,0.000040,100,86,100,65535,3,1981,-0.90,-0.86,-0.01,0.06,-0.42,-0.37,29.5,16384,255,-128,-128,37.4,415,422,498
22/08/2018 12:04:30.442,69,20.0,-3276.8,-83,0.01,0.04,4.140,90,18299.000,65535.000,100,0.001900,0.000040,100,86,100,65535,3,1982,-0.90,-0.85,-0.02,0.06,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,414,423,499
22/08/2018 12:04:31.442,68,20.0,-3276.8,-83,0.01,0.02,4.140,90,17433.000,65535.000,100,0.001900,0.000040,100,86,100,65535,3,1983,-0.91,-0.86,0.00,0.07,-0.43,-0.38,29.5,16384,255,-128,-128,37.4,414,423,498
22/08/2018 12:04:32.442,68,20.0,-3276.8,-83,0.01,0.03,4.140,90,13871.000,65535.000,100,0.001880,0.000040,100,86,100,65535,3,1984,-0.90,-0.86,-0.01,0.06,-0.43,-0.38,29.5,16384,255,-128,-128,37.4,415,423,498
22/08/2018 12:04:33.442,68,20.0,-3276.8,-83,0.01,0.03,4.140,90,11801.000,65535.000,100,0.001880,0.000060,100,86,100,65535,3,1985,-0.90,-0.85,0.00,0.04,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,415,423,498
22/08/2018 12:04:34.442,70,20.0,-3276.8,-83,0.01,0.03,4.140,90,10699.000,65535.000,100,0.001880,0.000060,100,86,100,65535,3,1986,-0.90,-0.85,-0.01,0.04,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,425,436,510
22/08/2018 12:04:35.442,71,19.0,-3276.8,-83,0.01,0.03,4.140,90,9857.000,65535.000,100,0.001880,0.000060,100,86,100,65535,3,1987,-0.91,-0.86,-0.01,0.04,-0.43,-0.38,29.5,16384,255,-128,-128,37.4,415,423,499
22/08/2018 12:04:36.442,71,19.0,-3276.8,-83,0.01,0.04,4.140,90,8894.000,65535.000,100,0.001880,0.000040,100,86,100,65535,3,1988,-0.90,-0.84,-0.01,0.06,-0.44,-0.37,29.5,16384,255,-128,-128,37.4,414,423,498
22/08/2018 12:04:37.442,71,19.0,-3276.8,-83,0.01,0.03,4.140,90,7803.000,65535.000,100,0.001880,0.000060,100,86,100,65535,3,1989,-0.91,-0.85,-0.01,0.04,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,414,422,498
22/08/2018 12:04:38.442,71,19.0,-3276.8,-83,0.01,0.03,4.140,90,6465.000,65535.000,100,0.001900,0.000060,100,86,100,65535,3,1990,-0.90,-0.86,-0.01,0.04,-0.44,-0.37,29.5,16384,255,-128,-128,37.4,401,412,506
22/08/2018 12:04:39.442,70,18.0,-3276.8,-83,0.01,0.03,4.140,90,5727.000,65535.000,100,0.001900,0.000040,100,86,100,65535,3,1991,-0.90,-0.86,-0.01,0.06,-0.42,-0.37,29.5,16384,255,-128,-128,37.4,414,423,498
22/08/2018 12:04:40.442,68,18.0,-3276.8,-83,0.01,0.03,4.140,90,5463.000,65535.000,100,0.001920,0.000040,100,87,100,65535,3,1992,-0.90,-0.85,-0.02,0.04,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,414,422,498
22/08/2018 12:04:41.442,67,18.0,-3276.8,-83,0.01,0.03,4.140,90,4939.000,65535.000,100,0.001920,0.000040,100,87,100,65535,3,1993,-0.91,-0.85,-0.01,0.04,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,416,422,506
22/08/2018 12:04:42.442,66,18.0,-3276.8,-83,0.01,0.02,4.140,90,4472.000,65535.000,100,0.001900,0.000040,100,87,100,65535,3,1994,-0.90,-0.86,-0.01,0.04,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,414,423,499
22/08/2018 12:04:43.442,66,17.0,-3276.8,-83,0.01,0.03,4.140,90,4252.000,65535.000,100,0.001900,0.000040,100,87,100,65535,3,1995,-0.90,-0.85,-0.02,0.06,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,414,422,499
22/08/2018 12:04:44.442,65,17.0,-3276.8,-83,0.01,0.03,4.140,90,4004.000,65535.000,100,0.001900,0.000040,100,87,100,65535,3,1996,-0.90,-0.86,-0.01,0.06,-0.43,-0.38,29.5,16384,255,-128,-128,37.4,414,423,498
22/08/2018 12:04:45.442,68,17.0,-3276.8,-83,0.01,0.02,4.140,90,4302.000,65535.000,100,0.001900,0.000040,100,87,100,65535,3,1997,-0.90,-0.86,0.00,0.06,-0.44,-0.38,29.5,16384,255,-128,-128,37.4,428,432,506
22/08/2018 12:04:46.442,68,17.0,-3276.8,-83,0.01,0.03,4.140,90,3852.000,65535.000,100,0.001920,0.000040,100,87,100,65535,3,1998,-0.90,-0.85,-0.01,0.06,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,414,423,498
22/08/2018 12:04:47.442,69,17.0,-3276.8,-83,0.01,0.04,4.140,90,3652.000,65535.000,100,0.001920,0.000060,100,87,100,65535,3,1999,-0.90,-0.85,-0.03,0.06,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,415,422,499
22/08/2018 12:04:48.442,69,17.0,-3276.8,-83,0.01,0.03,4.140,90,4280.000,65535.000,100,0.001920,0.000060,100,88,100,65535,3,2000,-0.90,-0.85,-0.01,0.04,-0.42,-0.37,29.5,16384,255,-128,-128,37.4,406,410,485
22/08/2018 12:04:49.442,68,16.0,-3276.8,-83,0.01,0.03,4.140,90,3975.000,65535.000,100,0.001920,0.000060,100,88,100,65535,3,2001,-0.90,-0.85,-0.01,0.04,-0.42,-0.37,29.5,16384,255,-128,-128,37.4,414,422,498
22/08/2018 12:04:50.442,70,16.0,-3276.8,-83,0.01,0.02,4.140,90,4039.000,65535.000,100,0.001940,0.000040,100,88,100,65535,3,2002,-0.90,-0.86,0.00,0.04,-0.42,-0.37,29.5,16384,255,-128,-128,37.4,414,422,498
22/08/2018 12:04:51.442,69,16.0,-3276.8,-83,0.01,0.03,4.140,90,3966.000,65535.000,100,0.001940,0.000040,100,88,100,65535,3,2003,-0.90,-0.85,-0.01,0.06,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,414,422,499
22/08/2018 12:04:52.442,68,16.0,-3276.8,-83,0.01,0.03,4.140,90,4029.000,65535.000,100,0.001960,0.000060,100,88,100,65535,3,2004,-0.91,-0.87,-0.01,0.06,-0.42,-0.38,29.5,16384,255,-128,-128,37.4,415,422,498
22/08/2018 12:04:53.442,70,16.0,-3276.8,-83,0.01,0.04,4.140,90,4585.000,65535.000,100,0.001960,0.000040,100,88,100,65535,3,2005,-0.91,-0.86,-0.02,0.06,-0.43,-0.36,29.5,16384,255,-128,-128,37.4,415,422,498
22/08/2018 12:04:54.442,70,16.0,-3276.8,-83,0.01,0.10,4.140,90,4268.000,65535.000,100,0.001960,0.000060,100,88,100,65535,3,2006,-0.90,-0.83,-0.02,0.06,-0.57,-0.37,29.5,16384,255,-128,-128,37.4,415,423,498
22/08/2018 12:04:55.442,71,17.0,-3276.8,-83,0.01,0.03,4.140,90,4216.000,65535.000,100,0.001960,0.000040,100,88,100,65535,3,2007,-0.90,-0.85,-0.02,0.06,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,416,432,501
22/08/2018 12:04:56.442,71,17.0,-3276.8,-83,0.01,0.04,4.140,90,4628.000,65535.000,100,0.001940,0.000040,100,88,100,65535,3,2008,-0.90,-0.84,-0.01,0.06,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,415,422,498
22/08/2018 12:04:57.442,70,17.0,-3276.8,-83,0.01,0.04,4.140,90,4641.000,65535.000,100,0.001940,0.000060,100,88,100,65535,3,2009,-0.90,-0.84,-0.01,0.07,-0.44,-0.37,29.5,16384,255,-128,-128,37.4,414,423,498
22/08/2018 12:04:58.442,72,17.0,-3276.8,-83,0.01,0.03,4.140,90,4570.000,65535.000,100,0.001940,0.000060,100,88,100,65535,3,2010,-0.91,-0.86,0.00,0.06,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,413,425,501
22/08/2018 12:04:59.442,72,17.0,-3276.8,-83,0.01,0.03,4.140,90,4232.000,65535.000,100,0.001940,0.000060,100,88,100,65535,3,2011,-0.90,-0.85,-0.02,0.06,-0.43,-0.38,29.5,16384,255,-128,-128,37.4,414,423,497
22/08/2018 12:05:00.442,72,17.0,-3276.8,-83,0.01,0.04,4.140,90,4169.000,65535.000,100,0.001940,0.000040,100,88,100,65535,3,2012,-0.90,-0.85,-0.01,0.06,-0.46,-0.37,29.5,16384,255,-128,-128,37.4,415,423,499
22/08/2018 12:05:01.442,73,18.0,-3276.8,-83,0.01,0.04,4.140,90,4880.000,65535.000,100,0.001940,0.000040,100,88,100,65535,3,2013,-0.90,-0.86,-0.03,0.06,-0.44,-0.37,29.5,16384,255,-128,-128,37.4,415,424,500
22/08/2018 12:05:02.442,71,18.0,-3276.8,-83,0.01,0.03,4.140,90,4503.000,65535.000,100,0.001900,0.000040,100,88,100,65535,3,2014,-0.91,-0.86,0.00,0.07,-0.43,-0.38,29.5,16384,255,-128,-128,37.4,414,422,499
22/08/2018 12:05:03.442,72,18.0,-3276.8,-83,0.01,0.03,4.140,90,4333.000,65535.000,100,0.001900,0.000060,100,87,100,65535,3,2015,-0.90,-0.85,-0.01,0.06,-0.42,-0.38,29.5,16384,255,-128,-128,37.4,415,422,498
22/08/2018 12:05:04.442,72,18.0,-3276.8,-83,0.01,0.03,4.140,90,4458.000,65535.000,100,0.001920,0.000060,100,88,100,65535,3,2016,-0.90,-0.85,-0.01,0.04,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,416,435,475
22/08/2018 12:05:05.442,70,19.0,-3276.8,-83,0.01,0.03,4.140,90,4424.000,65535.000,100,0.001920,0.000060,100,88,100,65535,3,2017,-0.90,-0.85,-0.01,0.04,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,414,422,498
22/08/2018 12:05:06.442,70,19.0,-3276.8,-83,0.01,0.03,4.140,90,4434.000,65535.000,100,0.001900,0.000040,100,88,100,65535,3,2018,-0.90,-0.85,-0.01,0.04,-0.43,-0.37,29.5,16384,255,-128,-128,37.4,415,421,498
